term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
Obligation,class,https://w3id.org/dpv/2.0#Obligation,Obligation,A rule describing an obligation for performing an activity,https://w3id.org/dpv/2.0#Rule,,https://w3id.org/dpv/2.0#Rule,,2022-10-19,,dpv,https://w3id.org/dpv/2.0
Permission,class,https://w3id.org/dpv/2.0#Permission,Permission,A rule describing a permission to perform an activity,https://w3id.org/dpv/2.0#Rule,,https://w3id.org/dpv/2.0#Rule,,2022-10-19,,dpv,https://w3id.org/dpv/2.0
Prohibition,class,https://w3id.org/dpv/2.0#Prohibition,Prohibition,A rule describing a prohibition to perform an activity,https://w3id.org/dpv/2.0#Rule,,https://w3id.org/dpv/2.0#Rule,,2022-10-19,,dpv,https://w3id.org/dpv/2.0
Rule,class,https://w3id.org/dpv/2.0#Rule,Rule,A rule describing a process or control that directs or determines if and how an activity should be conducted,,,,,2022-10-19,,dpv,https://w3id.org/dpv/2.0
hasObligation,property,https://w3id.org/dpv/2.0#hasObligation,has obligation,Specifying applicability or inclusion of an obligation rule within specified context,,,https://w3id.org/dpv/2.0#hasRule,,2022-10-19,,dpv,https://w3id.org/dpv/2.0
hasPermission,property,https://w3id.org/dpv/2.0#hasPermission,has permission,Specifying applicability or inclusion of a permission rule within specified context,,,https://w3id.org/dpv/2.0#hasRule,,2022-10-19,,dpv,https://w3id.org/dpv/2.0
hasProhibition,property,https://w3id.org/dpv/2.0#hasProhibition,has prohibition,Specifying applicability or inclusion of a prohibition rule within specified context,,,https://w3id.org/dpv/2.0#hasRule,,2022-10-19,,dpv,https://w3id.org/dpv/2.0
hasRule,property,https://w3id.org/dpv/2.0#hasRule,has rule,Specifying applicability or inclusion of a rule within specified context,,,,,2022-10-19,,dpv,https://w3id.org/dpv/2.0
