term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
AcademicScientificOrganisation,class,https://w3id.org/dpv/2.0#AcademicScientificOrganisation,Academic or Scientific Organisation,"Organisations related to academia or scientific pursuits e.g. Universities, Schools, Research Bodies",,https://w3id.org/dpv/2.0#Organisation,https://w3id.org/dpv/2.0#Organisation,,2022-02-02,2020-10-05,dpv,https://w3id.org/dpv/2.0
ForProfitOrganisation,class,https://w3id.org/dpv/2.0#ForProfitOrganisation,For-Profit Organisation,An organisation that aims to achieve profit as its primary goal,,https://w3id.org/dpv/2.0#Organisation,https://w3id.org/dpv/2.0#Organisation,,2022-02-02,2020-10-05,dpv,https://w3id.org/dpv/2.0
GovernmentalOrganisation,class,https://w3id.org/dpv/2.0#GovernmentalOrganisation,Governmental Organisation,An organisation managed or part of government,,https://w3id.org/dpv/2.0#Organisation,https://w3id.org/dpv/2.0#Organisation,,2022-02-02,2020-10-05,dpv,https://w3id.org/dpv/2.0
IndustryConsortium,class,https://w3id.org/dpv/2.0#IndustryConsortium,Industry Consortium,A consortium established and comprising on industry organisations,,https://w3id.org/dpv/2.0#Organisation,https://w3id.org/dpv/2.0#Organisation,,2022-02-02,2020-10-05,dpv,https://w3id.org/dpv/2.0
InternationalOrganisation,class,https://w3id.org/dpv/2.0#InternationalOrganisation,International Organisation,"An organisation and its subordinate bodies governed by public international law, or any other body which is set up by, or on the basis of, an agreement between two or more countries",,https://w3id.org/dpv/2.0#Organisation,https://w3id.org/dpv/2.0#Organisation,,2022-03-23,2020-10-05,dpv,https://w3id.org/dpv/2.0
NonGovernmentalOrganisation,class,https://w3id.org/dpv/2.0#NonGovernmentalOrganisation,Non-Governmental Organisation,An organisation not part of or independent from the government,,https://w3id.org/dpv/2.0#Organisation,https://w3id.org/dpv/2.0#Organisation,,2022-02-02,2020-10-05,dpv,https://w3id.org/dpv/2.0
NonProfitOrganisation,class,https://w3id.org/dpv/2.0#NonProfitOrganisation,Non-Profit Organisation,An organisation that does not aim to achieve profit as its primary goal,,https://w3id.org/dpv/2.0#Organisation,https://w3id.org/dpv/2.0#Organisation,,2022-02-02,2020-10-05,dpv,https://w3id.org/dpv/2.0
Organisation,class,https://w3id.org/dpv/2.0#Organisation,Organisation,A general term reflecting a company or a business or a group acting as a unit,,https://w3id.org/dpv/2.0#LegalEntity,https://w3id.org/dpv/2.0#LegalEntity,,2022-02-02,,dpv,https://w3id.org/dpv/2.0
OrganisationalUnit,class,https://w3id.org/dpv/2.0#OrganisationalUnit,Organisational Unit,Entity within an organisation that does not constitute as a separate legal entity,,https://w3id.org/dpv/2.0#Entity,https://w3id.org/dpv/2.0#Entity,,2022-03-23,,dpv,https://w3id.org/dpv/2.0
