term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
ConsentControl,class,https://w3id.org/dpv#ConsentControl,Consent Control,"The control or activity associated with obtaining, providing, withdrawing, or reaffirming consent",,https://w3id.org/dpv#EntityInvolvement,https://w3id.org/dpv#EntityInvolvement,,2024-05-11,,dpv,https://w3id.org/dpv
ObtainConsent,class,https://w3id.org/dpv#ObtainConsent,Obtain Consent,Control for obtaining consent,,https://w3id.org/dpv#ConsentControl,https://w3id.org/dpv#ConsentControl,Indicates how the controller or entity can obtain consent e.g. used with dpv:isExercisedAt,2024-05-11,,dpv,https://w3id.org/dpv
ProvideConsent,class,https://w3id.org/dpv#ProvideConsent,Provide Consent,Control for providing consent,,https://w3id.org/dpv#OptingInToProcess;https://w3id.org/dpv#ConsentControl,https://w3id.org/dpv#OptingInToProcess;https://w3id.org/dpv#ConsentControl,Indicates how the data subject can provide consent e.g. used with dpv:isExercisedAt,2024-05-11,,dpv,https://w3id.org/dpv
ReaffirmConsent,class,https://w3id.org/dpv#ReaffirmConsent,Reaffirm Consent,Control for affirming consent,,https://w3id.org/dpv#ConsentControl,https://w3id.org/dpv#ConsentControl,Indicates how the controller (with dpv:ObtainConsent) or data subject (with dpv:ProvideConsent) can reaffirm consent e.g. used with dpv:isExercisedAt,2024-05-11,,dpv,https://w3id.org/dpv
WithdrawConsent,class,https://w3id.org/dpv#WithdrawConsent,Withdraw Consent,Control for withdrawing consent,,https://w3id.org/dpv#ConsentControl;https://w3id.org/dpv#WithdrawingFromProcess,https://w3id.org/dpv#ConsentControl;https://w3id.org/dpv#WithdrawingFromProcess,Indicates how the data subject can withdraw consent e.g. used with dpv:isExercisedAt,2024-05-11,,dpv,https://w3id.org/dpv
