"Term","Label","Description","ParentTerm","RelatedTerms","Relation","Comment","Source","Created","Modified","Status","Contributors","Resolution","","","","","","","","","","","","",""
"Consent","Consent","","dpv:LegalBasis","","","","","","","accepted","Harshvardhan J. Pandit","https://www.w3.org/2021/04/07-dpvcg-minutes.html","","","","","","","","","","","","",""
" ","","","","","","","","","","","","","","","","","","","","","","","","",""
