Term,Label,Definition,ParentTerm,ParentType,Value,RelatedTerms,Relation,Usage,Source,Created,Modified,Status,Contributors,Resolution
A5-12-Adequacy-Decision,Art 5(12) Adequacy Decision,Adequacy Decision permitting the transfer of data,dpv:DataTransferLegalBasis,dpv:LegalBasis,,,,,"(DGA 5.12,https://eur-lex.europa.eu/eli/reg/2022/868/art_5/par_12/oj)",2024-02-14,,accepted,Beatriz Esteves,,,,,,,,,,,,,,,,,
A12-e-Exchange-Approval,Art 12(e) Data Exchange Approval,Explicit request or approval of the data subject or data holder to utilise additional specific tools for the purposes of facilitating exchange of data,,dpv:LegalBasis,,,,,"(DGA 12.e,https://eur-lex.europa.eu/eli/reg/2022/868/art_12/par_e/oj)",2024-02-14,,accepted,Beatriz Esteves,,,,,,,,,,,,,,,,,
A31-2-Transfer-Agreement,Art 31(2) Data Transfer International Agreement,Data Transfer International Agreement,dpv:DataTransferLegalBasis,dpv:LegalBasis,,,,,"(DGA 31.2,https://eur-lex.europa.eu/eli/reg/2022/868/art_31/par_2/oj)",2024-02-14,,accepted,Beatriz Esteves,,,,,,,,,,,,,,,,,
A31-3-Third-Country-Judgement,Art 31(3) Data Transfer Third Country Judgement,Data Transfer Third Country Judgement,dpv:DataTransferLegalBasis,dpv:LegalBasis,,,,,"(DGA 31.3,https://eur-lex.europa.eu/eli/reg/2022/868/art_31/par_3/oj)",2024-02-14,,accepted,Beatriz Esteves,,,,,,,,,,,,,,,,,
A5-11-MCC,Art 5(11) Model Contractual Clauses,Model Contractual Clauses,dpv:DataTransferLegalBasis,dpv:LegalBasis,,,,,"(DGA 5.11,https://eur-lex.europa.eu/eli/reg/2022/868/art_5/par_11/oj)",2024-02-14,,accepted,Beatriz Esteves,,,,,,,,,,,,,,,,,
A2-6-Permission,Art 2(6) Permission,The legal basis justifying processing of non-personal data based on the permission of an entity,dpv:LegalBasis,dpv:LegalBasis,,,,,"(DGA 2.6,https://eur-lex.europa.eu/eli/reg/2022/868/art_2/par_6/oj)",2024-02-14,,accepted,Beatriz Esteves,,,,,,,,,,,,,,,,,
A5-9-Transfer-Permission,Art 5(9) Permission for Transfer,The legal basis justifying processing of non-personal data based on the permission of an entity to transfer data,dpv:DataTransferLegalBasis,dpv:LegalBasis,,,,,"(DGA 5.9,https://eur-lex.europa.eu/eli/reg/2022/868/art_5/par_9/oj)",2024-02-14,,accepted,Beatriz Esteves,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
