"term","type","iri","label","definition","dpvtype","subclassof","hasbroader","scopenote","created","modified","vocab","namespace"
"DPA-IS","class","https://w3id.org/dpv/legal/is#DPA-IS","Data Protection Authority","","https://w3id.org/dpv/legal/eu/gdpr#DataProtectionAuthority","","https://w3id.org/dpv#Law;https://w3id.org/dpv/legal/eu/gdpr#DataProtectionAuthority","","2024-08-02","","legal-is","https://w3id.org/dpv/legal/is"
