term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
DAORegister,class,https://w3id.org/dpv/legal/eu/dga#DAORegister,Public Register of Data Altruism Organisations,Registry containing list of recognised data altruism organisations,https://w3id.org/dpv#PublicRegisterOfEntities,,https://w3id.org/dpv#PublicRegisterOfEntities,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
DAORegisterEU,class,https://w3id.org/dpv/legal/eu/dga#DAORegisterEU,EU's Public Register of Data Altruism Organisations,Registry maintained by EU containing list of recognised data altruism organisations,https://w3id.org/dpv#PublicRegisterOfEntities,,https://w3id.org/dpv#PublicRegisterOfEntities,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
DAORegisterNational,class,https://w3id.org/dpv/legal/eu/dga#DAORegisterNational,National Public Register of Data Altruism Organisations,Registry maintained at National level containing list of recognised data altruism organisations,https://w3id.org/dpv#PublicRegisterOfEntities,,https://w3id.org/dpv#PublicRegisterOfEntities,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
DISPRegister,class,https://w3id.org/dpv/legal/eu/dga#DISPRegister,Public Register of Data Intermediation Service Providers,Document that contains a publicly available list of data intermediation service providers,https://w3id.org/dpv#PublicRegisterOfEntities,,https://w3id.org/dpv#PublicRegisterOfEntities,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
