"term","type","iri","label","definition","dpvtype","subclassof","hasbroader","scopenote","created","modified","vocab","namespace"
"NonServiceData","class","https://w3id.org/dpv/standards/p7012#NonServiceData","Non-Service Data","Data other than what is collected, produced, or otherwise generated in the context of a Service","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv#PersonalData","","2024-12-17","","p7012","https://w3id.org/dpv/standards/p7012"
"ServiceAnalyticsData","class","https://w3id.org/dpv/standards/p7012#ServiceAnalyticsData","Service Analytics Data","Data collected, produced, or otherwise generated in the context of analysing the usage and provision of a Service","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv#PersonalData","","2024-12-17","","p7012","https://w3id.org/dpv/standards/p7012"
"ServiceData","class","https://w3id.org/dpv/standards/p7012#ServiceData","Service Data","Data collected, produced, or otherwise generated in the context of a Service","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv#PersonalData","","2024-12-17","","p7012","https://w3id.org/dpv/standards/p7012"
"ServiceUsageData","class","https://w3id.org/dpv/standards/p7012#ServiceUsageData","Service Usage Data","Data collected, produced, or otherwise generated in the context of using a Service","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv#PersonalData","","2024-12-17","","p7012","https://w3id.org/dpv/standards/p7012"
